"indexed.date-time",DOI,title,URL,author,"container-title",publisher,"short-container-title","created.date-time"
"[""2020-03-20T19:11:36.000Z"",""2020-03-20T19:11:36.000Z""]","10.1101/2020.03.19.20038182","[""A prospect on the use of antiviral drugs to control local outbreaks of COVID-19""]","http://dx.doi.org/10.1101/2020.03.19.20038182","[{""given"":""Andrea"",""sequence"":""first"",""affiliation"":[],""family"":""Torneri""},{""given"":""Pieter Jules Karel"",""sequence"":""additional"",""affiliation"":[],""family"":""Libin""},{""given"":""Joris"",""sequence"":""additional"",""affiliation"":[],""family"":""Vanderlocht""},{""given"":""Anne-Mieke"",""sequence"":""additional"",""affiliation"":[],""family"":""Vandamme""},{""given"":""Johan"",""sequence"":""additional"",""affiliation"":[],""family"":""Neyts""},{""given"":""Niel"",""sequence"":""additional"",""affiliation"":[],""family"":""Hens""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:39:22.000Z"
"[""2020-03-20T19:11:37.000Z"",""2020-03-20T19:11:37.000Z""]","10.1101/2020.03.18.20038448","[""Response and role of palliative care during the COVID-19 pandemic: a national telephone survey of hospices in Italy""]","http://dx.doi.org/10.1101/2020.03.18.20038448","[{""given"":""Massimo"",""sequence"":""first"",""affiliation"":[],""family"":""Costantini""},{""given"":""Katherine E"",""sequence"":""additional"",""affiliation"":[],""family"":""Sleeman""},{""given"":""Carlo"",""sequence"":""additional"",""affiliation"":[],""family"":""Peruselli""},{""given"":""Irene J"",""sequence"":""additional"",""affiliation"":[],""family"":""Higginson""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:55:16.000Z"
"[""2020-03-20T19:11:38.000Z"",""2020-03-20T19:11:38.000Z""]","10.1089/ped.2020.29001.mca","[""Global Spread of Coronavirus: Preparing Health Care Workers""]","http://dx.doi.org/10.1089/ped.2020.29001.mca","[{""given"":""Mary"",""sequence"":""first"",""affiliation"":[{""name"":""Professor of Clinical Pediatrics, State University of New York at Stony Brook, Stony Brook, New York.""}],""family"":""Cataletto""}]","[""Pediatric Allergy, Immunology, and Pulmonology""]","Mary Ann Liebert Inc","[""Pediatric Allergy, Immunology, and Pulmonology""]","2020-03-20T18:54:22.000Z"
"[""2020-03-20T19:11:39.000Z"",""2020-03-20T19:11:39.000Z""]","10.7759/cureus.7343","[""Acetazolamide, Nifedipine and Phosphodiesterase Inhibitors: Rationale for Their Utilization as Adjunctive Countermeasures in the Treatment of Coronavirus Disease 2019 (COVID-19)""]","http://dx.doi.org/10.7759/cureus.7343","[{""given"":""Isaac"",""sequence"":""first"",""affiliation"":[],""family"":""Solaimanzadeh""}]","[""Cureus""]","Cureus, Inc.",,"2020-03-20T18:34:46.000Z"
"[""2020-03-20T19:11:39.000Z"",""2020-03-20T19:11:39.000Z""]","10.1101/2020.03.18.20038125","[""Non-severe vs severe symptomatic COVID-19: 104 cases from the outbreak on the cruise ship “Diamond Princess” in Japan""]","http://dx.doi.org/10.1101/2020.03.18.20038125","[{""given"":""Sakiko"",""sequence"":""first"",""affiliation"":[],""family"":""Tabata""},{""given"":""Kazuo"",""sequence"":""additional"",""affiliation"":[],""family"":""Imai""},{""given"":""Shuichi"",""sequence"":""additional"",""affiliation"":[],""family"":""Kawano""},{""given"":""Mayu"",""sequence"":""additional"",""affiliation"":[],""family"":""Ikeda""},{""given"":""Tatsuya"",""sequence"":""additional"",""affiliation"":[],""family"":""Kodama""},{""given"":""Kazuyasu"",""sequence"":""additional"",""affiliation"":[],""family"":""Miyoshi""},{""given"":""Hirofumi"",""sequence"":""additional"",""affiliation"":[],""family"":""Obinata""},{""given"":""Satoshi"",""sequence"":""additional"",""affiliation"":[],""family"":""Mimura""},{""given"":""Tsutomu"",""sequence"":""additional"",""affiliation"":[],""family"":""Kodera""},{""given"":""Manabu"",""sequence"":""additional"",""affiliation"":[],""family"":""Kitagaki""},{""given"":""Michiya"",""sequence"":""additional"",""affiliation"":[],""family"":""Sato""},{""given"":""Satoshi"",""sequence"":""additional"",""affiliation"":[],""family"":""Suzuki""},{""given"":""Toshimitsu"",""sequence"":""additional"",""affiliation"":[],""family"":""Ito""},{""given"":""Yasuhide"",""sequence"":""additional"",""affiliation"":[],""family"":""Uwabe""},{""given"":""Kaku"",""sequence"":""additional"",""affiliation"":[],""family"":""Tamura""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:35:34.000Z"
"[""2020-03-20T19:11:40.000Z"",""2020-03-20T19:11:40.000Z""]","10.1101/2020.03.18.20038612","[""PREDICTING THE EVOLUTION OF COVID-19 IN PORTUGAL USING AN ADAPTED SIR MODEL PREVIOUSLY USED IN SOUTH KOREA FOR THE MERS OUTBREAK""]","http://dx.doi.org/10.1101/2020.03.18.20038612","[{""given"":""Pedro"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0003-2705-7077"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Teles""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:49:21.000Z"
"[""2020-03-20T19:11:40.000Z"",""2020-03-20T19:11:40.000Z""]","10.1101/2020.03.18.20038133","[""Comparison of the coronavirus pandemic dynamics in Europe, USA and South Korea""]","http://dx.doi.org/10.1101/2020.03.18.20038133","[{""given"":""Igor"",""sequence"":""first"",""affiliation"":[],""family"":""Nesteruk""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:35:14.000Z"
"[""2020-03-20T19:11:40.000Z"",""2020-03-20T19:11:40.000Z""]","10.1002/jmv.25781","[""The clinical characteristics of pneumonia patients co-infected with 2019 novel coronavirus and influenza virus in Wuhan, China""]","http://dx.doi.org/10.1002/jmv.25781","[{""given"":""Qiang"",""sequence"":""first"",""affiliation"":[{""name"":""Department of Gastroenterology, Tongji Hospital; Tongji Medical College, Huazhong University of Science and Technology; Wuhan Hubei Province China""}],""family"":""Ding""},{""given"":""Panpan"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Gastroenterology, Tongji Hospital; Tongji Medical College, Huazhong University of Science and Technology; Wuhan Hubei Province China""}],""family"":""Lu""},{""given"":""Yuhui"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Gastroenterology, Tongji Hospital; Tongji Medical College, Huazhong University of Science and Technology; Wuhan Hubei Province China""}],""family"":""Fan""},{""given"":""Yujia"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Gastroenterology, Tongji Hospital; Tongji Medical College, Huazhong University of Science and Technology; Wuhan Hubei Province China""}],""family"":""Xia""},{""given"":""Mei"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-7073-6174"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Department of Gastroenterology; Internal Medicine II, Klinikum rechts der Isar, Technical University of Munich (TUM); Munich Germany""}],""family"":""Liu""}]","[""Journal of Medical Virology""]",Wiley,"[""J Med Virol""]","2020-03-20T18:48:09.000Z"
"[""2020-03-20T19:11:40.000Z"",""2020-03-20T19:11:40.000Z""]","10.1101/2020.03.17.20037572","[""Incidence, clinical characteristics and prognostic factor of patients with COVID-19: a systematic review and meta-analysis""]","http://dx.doi.org/10.1101/2020.03.17.20037572","[{""given"":""Xianxian"",""sequence"":""first"",""affiliation"":[],""family"":""Zhao""},{""given"":""Bili"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhang""},{""given"":""Pan"",""sequence"":""additional"",""affiliation"":[],""family"":""Li""},{""given"":""Chaoqun"",""sequence"":""additional"",""affiliation"":[],""family"":""Ma""},{""given"":""Jiawei"",""sequence"":""additional"",""affiliation"":[],""family"":""Gu""},{""given"":""Pan"",""sequence"":""additional"",""affiliation"":[],""family"":""Hou""},{""given"":""Zhifu"",""sequence"":""additional"",""affiliation"":[],""family"":""Guo""},{""given"":""Hong"",""sequence"":""additional"",""affiliation"":[],""family"":""Wu""},{""given"":""Yuan"",""sequence"":""additional"",""affiliation"":[],""family"":""Bai""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:55:33.000Z"
"[""2020-03-20T19:11:41.000Z"",""2020-03-20T19:11:41.000Z""]","10.1111/ors.12489","[""The Oral Surgery Response to Coronavirus Disease (COVID-19). Keep Calm and Carry On?""]","http://dx.doi.org/10.1111/ors.12489","[{""given"":""Paul"",""sequence"":""first"",""affiliation"":[],""family"":""Coulthard""}]","[""Oral Surgery""]",Wiley,"[""Oral Surg""]","2020-03-20T18:57:47.000Z"
"[""2020-03-20T19:11:41.000Z"",""2020-03-20T19:11:41.000Z""]","10.1111/all.14289","[""Eleven Faces of Coronavirus Disease 2019""]","http://dx.doi.org/10.1111/all.14289","[{""given"":""Xiang"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-5241-4307"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Department of Allergology; Zhongnan Hospital of Wuhan University; Donghu Road 169 Wuhan 430071 Hubei China""}],""family"":""Dong""},{""given"":""Yi-yuan"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Radiology; Zhongnan Hospital of Wuhan University; Donghu Road 169 Wuhan 430071 Hubei China""}],""family"":""Cao""},{""given"":""Xiao-xia"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Respiratory Medicine; Wuhan Children's Hospital; Tongji Medical College; Huazhong University of Science and Technology; Hongkong Road 100 Wuhan 430015 Hubei China""}],""family"":""Lu""},{""given"":""Jin-jin"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-4414-866X"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Department of Allergology; Zhongnan Hospital of Wuhan University; Donghu Road 169 Wuhan 430071 Hubei China""}],""family"":""Zhang""},{""given"":""Hui"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Respiratory Medicine; Wuhan Children's Hospital; Tongji Medical College; Huazhong University of Science and Technology; Hongkong Road 100 Wuhan 430015 Hubei China""}],""family"":""Du""},{""given"":""You-qin"",""sequence"":""additional"",""affiliation"":[{""name"":""Department of Infectious Disease; No. 7 Hospital of Wuhan; Zhongnan 2# Road 6 Wuhan 430071 Hubei China""}],""family"":""Yan""},{""given"":""Cezmi A."",""sequence"":""additional"",""affiliation"":[{""name"":""Swiss Institute of Allergy and Asthma Research (SIAF); University of Zurich; Herman-Burchard Strasse 9 7265 Davos Wolfgang Switzerland""}],""family"":""Akdis""},{""given"":""Ya-dong"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-1251-7608"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Department of Allergology; Zhongnan Hospital of Wuhan University; Donghu Road 169 Wuhan 430071 Hubei China""}],""family"":""Gao""}]","[""Allergy""]",Wiley,"[""Allergy""]","2020-03-20T18:53:04.000Z"
"[""2020-03-20T19:11:41.000Z"",""2020-03-20T19:11:41.000Z""]","10.1101/2020.03.19.20039107","[""Age profile of susceptibility, mixing, and social distancing shape the dynamics of the novel coronavirus disease 2019 outbreak in China""]","http://dx.doi.org/10.1101/2020.03.19.20039107","[{""given"":""Juanjuan"",""sequence"":""first"",""affiliation"":[],""family"":""Zhang""},{""given"":""Maria"",""sequence"":""additional"",""affiliation"":[],""family"":""Litvinova""},{""given"":""Yuxia"",""sequence"":""additional"",""affiliation"":[],""family"":""Liang""},{""given"":""Yan"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Wei"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Shanlu"",""sequence"":""additional"",""affiliation"":[],""family"":""Zhao""},{""given"":""Qianhui"",""sequence"":""additional"",""affiliation"":[],""family"":""Wu""},{""given"":""Stefano"",""sequence"":""additional"",""affiliation"":[],""family"":""Merler""},{""given"":""Cecile"",""sequence"":""additional"",""affiliation"":[],""family"":""Viboud""},{""given"":""Alessandro"",""sequence"":""additional"",""affiliation"":[],""family"":""Vespignani""},{""given"":""Marco"",""sequence"":""additional"",""affiliation"":[],""family"":""Ajelli""},{""given"":""Hongjie"",""sequence"":""additional"",""affiliation"":[],""family"":""Yu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:54:27.000Z"
"[""2020-03-20T19:11:41.000Z"",""2020-03-20T19:11:41.000Z""]","10.1101/2020.03.18.20038513","[""Dynamic profile of severe or critical COVID-19 cases""]","http://dx.doi.org/10.1101/2020.03.18.20038513","[{""given"":""Yang"",""sequence"":""first"",""affiliation"":[],""family"":""Xu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T18:35:13.000Z"
"[""2020-03-20T19:40:50.000Z"",""2020-03-20T19:40:50.000Z""]","10.2210/rcsb_pdb/goodsell-gallery-019","[""Coronavirus""]","http://dx.doi.org/10.2210/rcsb_pdb/goodsell-gallery-019","[{""given"":""D.S."",""sequence"":""first"",""affiliation"":[],""family"":""Goodsell""}]","[""RCSB Protein Data Bank""]","Worldwide Protein Data Bank","[""RCSB PDB""]","2020-02-11T19:09:19.000Z"
"[""2020-03-20T19:40:51.000Z"",""2020-03-20T19:40:51.000Z""]","10.1101/2020.03.19.20038844","[""A framework for identifying regional outbreak and spread of COVID-19 from one-minute population-wide surveys""]","http://dx.doi.org/10.1101/2020.03.19.20038844","[{""given"":""Hagai"",""sequence"":""first"",""affiliation"":[],""family"":""Rossman""},{""given"":""Ayya"",""sequence"":""additional"",""affiliation"":[],""family"":""Keshet""},{""given"":""Smadar"",""sequence"":""additional"",""affiliation"":[],""family"":""Shilo""},{""given"":""Amir"",""sequence"":""additional"",""affiliation"":[],""family"":""Gavrieli""},{""given"":""Tal"",""sequence"":""additional"",""affiliation"":[],""family"":""Bauman""},{""given"":""Ori"",""sequence"":""additional"",""affiliation"":[],""family"":""Cohen""},{""given"":""Ran"",""sequence"":""additional"",""affiliation"":[],""family"":""Balicer""},{""given"":""Benjamin"",""sequence"":""additional"",""affiliation"":[],""family"":""Geiger""},{""given"":""Yuval"",""sequence"":""additional"",""affiliation"":[],""family"":""Dor""},{""given"":""Eran"",""sequence"":""additional"",""affiliation"":[],""family"":""Segal""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:05:18.000Z"
"[""2020-03-20T19:40:53.000Z"",""2020-03-20T19:40:53.000Z""]","10.1101/2020.03.18.20037994","[""Investigating the Impact of Asymptomatic Carriers on COVID-19 Transmission""]","http://dx.doi.org/10.1101/2020.03.18.20037994","[{""given"":""Jacob B"",""sequence"":""first"",""affiliation"":[],""family"":""Aguilar""},{""given"":""Juan B."",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-0627-5035"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Gutierrez""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:15:13.000Z"
"[""2020-03-20T19:40:54.000Z"",""2020-03-20T19:40:54.000Z""]","10.1101/2020.03.17.20037564","[""The prevention of nosocomial SARS-CoV2 transmission in endoscopy: a systematic review of recommendations within gastroenterology to identify best practice.""]","http://dx.doi.org/10.1101/2020.03.17.20037564","[{""given"":""John"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0001-5103-7311"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Ong""},{""given"":""Gail B."",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-5116-9576"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Cross""},{""given"":""Yock Young"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-7546-2117"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Dan""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:25:14.000Z"
"[""2020-03-20T19:40:55.000Z"",""2020-03-20T19:40:55.000Z""]","10.1101/2020.03.18.20038067","[""Estimating the Risks from COVID-19 Infection in Adult Chemotherapy Patients""]","http://dx.doi.org/10.1101/2020.03.18.20038067","[{""given"":""Matt"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0001-7096-0718"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Williams""},{""given"":""Kerlann"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-1965-2661"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Le Calvez""},{""given"":""Ella"",""sequence"":""additional"",""affiliation"":[],""family"":""Mi""},{""given"":""Jiarong"",""sequence"":""additional"",""affiliation"":[],""family"":""Chen""},{""given"":""Seema"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-5482-1803"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Dadhania""},{""given"":""Lillie"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-5268-0771"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Pakzad-Shahabi""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:20:31.000Z"
"[""2020-03-20T19:40:55.000Z"",""2020-03-20T19:40:55.000Z""]","10.1101/2020.03.16.20037135","[""Hydroxychloroquine and Azithromycin as a treatment of COVID-19: preliminary results of an open-label non-randomized clinical trial""]","http://dx.doi.org/10.1101/2020.03.16.20037135","[{""given"":""Philippe"",""sequence"":""first"",""affiliation"":[],""family"":""GAUTRET""},{""given"":""Jean Christophe"",""sequence"":""additional"",""affiliation"":[],""family"":""LAGIER""},{""given"":""Philippe"",""sequence"":""additional"",""affiliation"":[],""family"":""PAROLA""},{""given"":""Van Thuan"",""sequence"":""additional"",""affiliation"":[],""family"":""HOANG""},{""given"":""Line"",""sequence"":""additional"",""affiliation"":[],""family"":""MEDDED""},{""given"":""Morgan"",""sequence"":""additional"",""affiliation"":[],""family"":""MAILHE""},{""given"":""Barbara"",""sequence"":""additional"",""affiliation"":[],""family"":""DOUDIER""},{""given"":""Johan"",""sequence"":""additional"",""affiliation"":[],""family"":""COURJON""},{""given"":""Valerie"",""sequence"":""additional"",""affiliation"":[],""family"":""GIORDANENGO""},{""given"":""Vera"",""sequence"":""additional"",""affiliation"":[],""family"":""ESTEVES VIEIRA""},{""given"":""Herve"",""sequence"":""additional"",""affiliation"":[],""family"":""TISSOT DUPONT""},{""given"":""Stephane"",""sequence"":""additional"",""affiliation"":[],""family"":""HONORE""},{""given"":""Philippe"",""sequence"":""additional"",""affiliation"":[],""family"":""COLSON""},{""given"":""Eric"",""sequence"":""additional"",""affiliation"":[],""family"":""CHABRIERE""},{""given"":""Bernard"",""sequence"":""additional"",""affiliation"":[],""family"":""LA SCOLA""},{""given"":""Jean Marc"",""sequence"":""additional"",""affiliation"":[],""family"":""ROLAIN""},{""given"":""Philippe"",""sequence"":""additional"",""affiliation"":[],""family"":""BROUQUI""},{""given"":""Didier"",""sequence"":""additional"",""affiliation"":[],""suffix"":""Sr."",""family"":""RAOULT""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:25:14.000Z"
"[""2020-03-20T19:40:56.000Z"",""2020-03-20T19:40:56.000Z""]","10.1126/science.abb8034","[""Misguided drug advice for COVID-19""]","http://dx.doi.org/10.1126/science.abb8034","[{""given"":""Garret A."",""sequence"":""first"",""affiliation"":[{""name"":""Institute for Translational Medicine and Therapeutics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA 19104-5158, USA. Email: garret@upenn.edu""}],""family"":""FitzGerald""}]","[""Science""]","American Association for the Advancement of Science (AAAS)","[""Science""]","2020-03-20T19:14:25.000Z"
"[""2020-03-20T19:40:57.000Z"",""2020-03-20T19:40:57.000Z""]","10.21673/anadoluklin.707038","[""COVID-19, SARS-CoV2, INFECTION: CURRENT EPIDEMIOLOGICAL ANALYSIS AND MODELING OF DISEASE""]","http://dx.doi.org/10.21673/anadoluklin.707038","[{""given"":""Handan"",""sequence"":""first"",""affiliation"":[],""family"":""ANKARALI""},{""given"":""Seyit"",""sequence"":""additional"",""affiliation"":[],""family"":""ANKARALI""},{""given"":""Nadire"",""sequence"":""additional"",""affiliation"":[],""family"":""ERARSLAN""}]","[""Anadolu Kliniği Tıp Bilimleri Dergisi""]","Anadolu Klinigi Tip Bilimleri Dergisi",,"2020-03-20T18:58:37.000Z"
"[""2020-03-20T19:40:57.000Z"",""2020-03-20T19:40:57.000Z""]","10.1177/1357633x20916567","[""Telehealth for global emergencies: Implications for coronavirus disease 2019 (COVID-19)""]","http://dx.doi.org/10.1177/1357633x20916567","[{""given"":""Anthony C"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0002-7756-5136"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Centre for Online Health, The University of Queensland, Australia""},{""name"":""Hans Christian Andersen Children’s Hospital, Denmark""},{""name"":""Centre for Innovative Medical Technology, University of Southern Denmark, Denmark""}],""family"":""Smith""},{""given"":""Emma"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-8415-0521"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Centre for Online Health, The University of Queensland, Australia""}],""family"":""Thomas""},{""given"":""Centaine L"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-4298-9369"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Centre for Health Services Research, The University of Queensland, Australia""}],""family"":""Snoswell""},{""given"":""Helen"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-9880-9358"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Centre for Online Health, The University of Queensland, Australia""}],""family"":""Haydon""},{""given"":""Ateev"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-2223-1582"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Department of Health Care Policy, Harvard Medical School, USA""}],""family"":""Mehrotra""},{""given"":""Jane"",""sequence"":""additional"",""affiliation"":[{""name"":""Hans Christian Andersen Children’s Hospital, Denmark""},{""name"":""Centre for Innovative Medical Technology, University of Southern Denmark, Denmark""}],""family"":""Clemensen""},{""given"":""Liam J"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-1899-7534"",""authenticated-orcid"":false,""affiliation"":[{""name"":""Centre for Online Health, The University of Queensland, Australia""},{""name"":""Centre for Health Services Research, The University of Queensland, Australia""}],""family"":""Caffery""}]","[""Journal of Telemedicine and Telecare""]","SAGE Publications","[""J Telemed Telecare""]","2020-03-20T19:12:30.000Z"
"[""2020-03-20T20:10:58.000Z"",""2020-03-20T20:10:58.000Z""]","10.1109/tcss.2020.2980007","[""Characterizing the Propagation of Situational Information in Social Media During COVID-19 Epidemic: A Case Study on Weibo""]","http://dx.doi.org/10.1109/tcss.2020.2980007","[{""given"":""Lifang"",""sequence"":""first"",""affiliation"":[],""family"":""Li""},{""given"":""Qingpeng"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0002-6819-0686"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhang""},{""given"":""Xiao"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Jun"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-6908-2671"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhang""},{""given"":""Tao"",""sequence"":""additional"",""affiliation"":[],""family"":""Wang""},{""given"":""Tian-Lu"",""sequence"":""additional"",""affiliation"":[],""family"":""Gao""},{""given"":""Wei"",""sequence"":""additional"",""affiliation"":[],""family"":""Duan""},{""given"":""Kelvin Kam-fai"",""sequence"":""additional"",""affiliation"":[],""family"":""Tsoi""},{""given"":""Fei-Yue"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-9185-3989"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Wang""}]","[""IEEE Transactions on Computational Social Systems""]","Institute of Electrical and Electronics Engineers (IEEE)","[""IEEE Trans. Comput. Soc. Syst.""]","2020-03-20T19:53:25.000Z"
"[""2020-03-20T20:10:58.000Z"",""2020-03-20T20:10:58.000Z""]","10.1101/2020.03.17.20037770","[""COVID-19 Progression Timeline and Effectiveness of Response-to-Spread Interventions across the United States""]","http://dx.doi.org/10.1101/2020.03.17.20037770","[{""given"":""Pai"",""sequence"":""first"",""affiliation"":[],""family"":""Liu""},{""given"":""Payton"",""sequence"":""additional"",""affiliation"":[],""family"":""Beeler""},{""given"":""Rajan K"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0001-5753-9937"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Chakrabarty""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:45:14.000Z"
"[""2020-03-20T20:10:58.000Z"",""2020-03-20T20:10:58.000Z""]","10.1101/2020.03.18.20038026","[""Chinese Public Attention to COVID-19 Epidemic: Based on Social Media""]","http://dx.doi.org/10.1101/2020.03.18.20038026","[{""given"":""Yuxin"",""sequence"":""first"",""ORCID"":""http://orcid.org/0000-0001-7924-2165"",""authenticated-orcid"":false,""affiliation"":[],""family"":""Zhao""},{""given"":""Huilan"",""sequence"":""additional"",""affiliation"":[],""family"":""Xu""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:34:21.000Z"
"[""2020-03-20T20:10:58.000Z"",""2020-03-20T20:10:58.000Z""]","10.1101/2020.03.18.20038190","[""A brief review of antiviral drugs evaluated in registered clinical trials for COVID-19""]","http://dx.doi.org/10.1101/2020.03.18.20038190","[{""given"":""Drifa"",""sequence"":""first"",""affiliation"":[],""family"":""Belhadi""},{""given"":""Nathan"",""sequence"":""additional"",""affiliation"":[],""family"":""Peiffer-Smadja""},{""given"":""Yazdan"",""sequence"":""additional"",""affiliation"":[],""family"":""Yazdanpanah""},{""given"":""France"",""sequence"":""additional"",""affiliation"":[],""family"":""Mentré""},{""given"":""Cédric"",""sequence"":""additional"",""affiliation"":[],""family"":""Laouénan""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:35:12.000Z"
"[""2020-03-20T20:11:00.000Z"",""2020-03-20T20:11:00.000Z""]","10.31234/osf.io/wuh94","[""Mindfulness Buffers the Impact of COVID-19 Outbreak Information on Sleep Duration""]","http://dx.doi.org/10.31234/osf.io/wuh94","[{""given"":""Michelle Xue"",""sequence"":""first"",""affiliation"":[],""family"":""Zheng""},{""given"":""Jingxian"",""sequence"":""additional"",""affiliation"":[],""family"":""Yao""},{""given"":""Jayanth"",""sequence"":""additional"",""ORCID"":""http://orcid.org/0000-0003-2720-1593"",""authenticated-orcid"":true,""affiliation"":[],""family"":""Narayanan""}]",,"Center for Open Science",,"2020-03-20T19:21:18.000Z"
"[""2020-03-20T20:11:01.000Z"",""2020-03-20T20:11:01.000Z""]","10.1101/2020.03.17.20037689","[""Tracing DAY-ZERO and Forecasting the Fade out of the COVID-19 Outbreak in Lombardy, Italy: A Compartmental Modelling and Numerical Optimization Approach.""]","http://dx.doi.org/10.1101/2020.03.17.20037689","[{""given"":""Lucia"",""sequence"":""first"",""affiliation"":[],""family"":""Russo""},{""given"":""Cleo"",""sequence"":""additional"",""affiliation"":[],""family"":""Anastassopoulou""},{""given"":""Athanassios"",""sequence"":""additional"",""affiliation"":[],""family"":""Tsakris""},{""given"":""Gennaro Nicola"",""sequence"":""additional"",""affiliation"":[],""family"":""Bifulco""},{""given"":""Emilio Fortunato"",""sequence"":""additional"",""affiliation"":[],""family"":""Campana""},{""given"":""Gerardo"",""sequence"":""additional"",""affiliation"":[],""family"":""Toraldo""},{""given"":""Constantinos"",""sequence"":""additional"",""affiliation"":[],""family"":""Siettos""}]",,"Cold Spring Harbor Laboratory",,"2020-03-20T19:35:18.000Z"
